"","state_code","county_code","site_number","parameter_code","poc","latitude","longitude","datum","parameter","sample_duration_code","sample_duration","pollutant_standard","metric_used","method","year","units_of_measure","event_type","observation_count","observation_percent","validity_indicator","valid_day_count","required_day_count","exceptional_data_count","null_observation_count","primary_exceedance_count","secondary_exceedance_count","certification_indicator","arithmetic_mean","standard_deviation","first_max_value","first_max_datetime","second_max_value","second_max_datetime","third_max_value","third_max_datetime","fourth_max_value","fourth_max_datetime","first_max_nonoverlap_value","first_max_n_o_datetime","second_max_nonoverlap_value","second_max_n_o_datetime","ninety_ninth_percentile","ninety_eighth_percentile","ninety_fifth_percentile","ninetieth_percentile","seventy_fifth_percentile","fiftieth_percentile","tenth_percentile","local_site_name","site_address","state","county","city","cbsa_code","cbsa","date_of_last_change"
"43","28","049","0020","88101",3,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 2006","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",364,99,"Y",364,366,0,0,1,1,"Certified",10.013462,4.537631,40.7,"2020-06-26 00:00",25.3,"2020-09-02 00:00",23.4,"2020-01-01 00:00",23.3,"2020-11-21 00:00",NA,NA,NA,NA,23.3,21.6,18.4,16.4,11.9,9,5.2,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"44","28","049","0020","88101",3,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",364,99,"Y",364,366,0,0,NA,NA,"Certified",10.013462,4.537631,40.7,"2020-06-26 00:00",25.3,"2020-09-02 00:00",23.4,"2020-01-01 00:00",23.3,"2020-11-21 00:00",NA,NA,NA,NA,23.3,21.6,18.4,16.4,11.9,9,5.2,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"45","28","049","0020","88101",3,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 2012","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",364,99,"Y",364,366,0,0,1,1,"Certified",10.013462,4.537631,40.7,"2020-06-26 00:00",25.3,"2020-09-02 00:00",23.4,"2020-01-01 00:00",23.3,"2020-11-21 00:00",NA,NA,NA,NA,23.3,21.6,18.4,16.4,11.9,9,5.2,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"46","28","049","0020","88101",3,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 2012","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",364,99,"Y",364,366,0,0,NA,NA,"Certified",10.013462,4.537631,40.7,"2020-06-26 00:00",25.3,"2020-09-02 00:00",23.4,"2020-01-01 00:00",23.3,"2020-11-21 00:00",NA,NA,NA,NA,23.3,21.6,18.4,16.4,11.9,9,5.2,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"47","28","049","0020","88101",3,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 1997","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",364,99,"Y",364,366,0,0,NA,NA,"Certified",10.013462,4.537631,40.7,"2020-06-26 00:00",25.3,"2020-09-02 00:00",23.4,"2020-01-01 00:00",23.3,"2020-11-21 00:00",NA,NA,NA,NA,23.3,21.6,18.4,16.4,11.9,9,5.2,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"48","28","049","0020","88101",3,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 1997","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",364,99,"Y",364,366,0,0,50,50,"Certified",10.013462,4.537631,40.7,"2020-06-26 00:00",25.3,"2020-09-02 00:00",23.4,"2020-01-01 00:00",23.3,"2020-11-21 00:00",NA,NA,NA,NA,23.3,21.6,18.4,16.4,11.9,9,5.2,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"49","28","049","0020","88101",1,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","7","24 HOUR","PM25 24-hour 2006","Daily Mean","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2020,"Micrograms/cubic meter (LC)","No Events",116,94,"Y",115,122,0,7,1,1,"Certified",8.199138,4.481042,37.7,"2020-06-26 00:00",23.5,"2020-01-01 00:00",19.3,"2020-09-03 00:00",16,"2020-12-08 00:00",NA,NA,NA,NA,23.5,19.3,13.7,12.3,10.3,7.5,4.4,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"50","28","049","0020","88101",1,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","7","24 HOUR","PM25 Annual 2006","Quarterly Means of Daily Means","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2020,"Micrograms/cubic meter (LC)","No Events",116,94,"Y",115,122,0,7,NA,NA,"Certified",8.199138,4.481042,37.7,"2020-06-26 00:00",23.5,"2020-01-01 00:00",19.3,"2020-09-03 00:00",16,"2020-12-08 00:00",NA,NA,NA,NA,23.5,19.3,13.7,12.3,10.3,7.5,4.4,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"51","28","049","0020","88101",1,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","7","24 HOUR","PM25 24-hour 2012","Daily Mean","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2020,"Micrograms/cubic meter (LC)","No Events",116,94,"Y",115,122,0,7,1,1,"Certified",8.199138,4.481042,37.7,"2020-06-26 00:00",23.5,"2020-01-01 00:00",19.3,"2020-09-03 00:00",16,"2020-12-08 00:00",NA,NA,NA,NA,23.5,19.3,13.7,12.3,10.3,7.5,4.4,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"52","28","049","0020","88101",1,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","7","24 HOUR","PM25 Annual 2012","Quarterly Means of Daily Means","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2020,"Micrograms/cubic meter (LC)","No Events",116,94,"Y",115,122,0,7,NA,NA,"Certified",8.199138,4.481042,37.7,"2020-06-26 00:00",23.5,"2020-01-01 00:00",19.3,"2020-09-03 00:00",16,"2020-12-08 00:00",NA,NA,NA,NA,23.5,19.3,13.7,12.3,10.3,7.5,4.4,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"53","28","049","0020","88101",1,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","7","24 HOUR","PM25 24-hour 1997","Daily Mean","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2020,"Micrograms/cubic meter (LC)","No Events",116,94,"Y",115,122,0,7,0,0,"Certified",8.199138,4.481042,37.7,"2020-06-26 00:00",23.5,"2020-01-01 00:00",19.3,"2020-09-03 00:00",16,"2020-12-08 00:00",NA,NA,NA,NA,23.5,19.3,13.7,12.3,10.3,7.5,4.4,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"54","28","049","0020","88101",1,32.329111,-90.182722,"WGS84","PM2.5 - Local Conditions","7","24 HOUR","PM25 Annual 1997","Quarterly Means of Daily Means","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2020,"Micrograms/cubic meter (LC)","No Events",116,94,"Y",115,122,0,7,NA,NA,"Certified",8.199138,4.481042,37.7,"2020-06-26 00:00",23.5,"2020-01-01 00:00",19.3,"2020-09-03 00:00",16,"2020-12-08 00:00",NA,NA,NA,NA,23.5,19.3,13.7,12.3,10.3,7.5,4.4,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson","27140","Jackson, MS","2021-10-31"
"55","28","059","0006","88101",3,30.378287,-88.53393,"WGS84","PM2.5 - Local Conditions","1","1 HOUR",NA,"Observed Values","Teledyne T640 at 5.0 LPM - Broadband spectroscopy",2020,"Micrograms/cubic meter (LC)","No Events",8511,97,"Y",359,366,0,273,NA,NA,"Certified",8.700611,5.022128,112.1,"2020-04-16 23:00",98.1,"2020-04-17 00:00",70.1,"2020-04-17 02:00",69.9,"2020-04-17 01:00",NA,NA,NA,NA,25.2,20.7,17.4,14.4,10.4,7.7,4.1,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"56","28","059","0006","88101",3,30.378287,-88.53393,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 2006","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",355,97,"Y",355,366,0,0,0,0,"Certified",8.662817,3.473788,25.3,"2020-04-17 00:00",23.9,"2020-04-04 00:00",20.1,"2020-04-12 00:00",19.1,"2020-07-30 00:00",NA,NA,NA,NA,19.1,17.3,15.3,13,10.4,8,4.8,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"57","28","059","0006","88101",3,30.378287,-88.53393,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",355,97,"Y",355,366,0,0,NA,NA,"Certified",8.662817,3.473788,25.3,"2020-04-17 00:00",23.9,"2020-04-04 00:00",20.1,"2020-04-12 00:00",19.1,"2020-07-30 00:00",NA,NA,NA,NA,19.1,17.3,15.3,13,10.4,8,4.8,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"58","28","059","0006","88101",3,30.378287,-88.53393,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 2012","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",355,97,"Y",355,366,0,0,0,0,"Certified",8.662817,3.473788,25.3,"2020-04-17 00:00",23.9,"2020-04-04 00:00",20.1,"2020-04-12 00:00",19.1,"2020-07-30 00:00",NA,NA,NA,NA,19.1,17.3,15.3,13,10.4,8,4.8,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"59","28","059","0006","88101",3,30.378287,-88.53393,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 2012","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",355,97,"Y",355,366,0,0,NA,NA,"Certified",8.662817,3.473788,25.3,"2020-04-17 00:00",23.9,"2020-04-04 00:00",20.1,"2020-04-12 00:00",19.1,"2020-07-30 00:00",NA,NA,NA,NA,19.1,17.3,15.3,13,10.4,8,4.8,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"60","28","059","0006","88101",3,30.378287,-88.53393,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 1997","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",355,97,"Y",355,366,0,0,NA,NA,"Certified",8.662817,3.473788,25.3,"2020-04-17 00:00",23.9,"2020-04-04 00:00",20.1,"2020-04-12 00:00",19.1,"2020-07-30 00:00",NA,NA,NA,NA,19.1,17.3,15.3,13,10.4,8,4.8,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"61","28","059","0006","88101",3,30.378287,-88.53393,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 1997","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",355,97,"Y",355,366,0,0,19,19,"Certified",8.662817,3.473788,25.3,"2020-04-17 00:00",23.9,"2020-04-04 00:00",20.1,"2020-04-12 00:00",19.1,"2020-07-30 00:00",NA,NA,NA,NA,19.1,17.3,15.3,13,10.4,8,4.8,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"62","28","045","0003","88101",3,30.300833,-89.395916,"WGS84","PM2.5 - Local Conditions","1","1 HOUR",NA,"Observed Values","Teledyne T640 at 5.0 LPM - Broadband spectroscopy",2020,"Micrograms/cubic meter (LC)","No Events",8428,96,"Y",356,366,0,356,NA,NA,"Certified",8.430683,6.998303,269.6,"2020-11-22 23:00",137.7,"2020-05-05 19:00",126.5,"2020-12-18 20:00",124.2,"2020-11-22 22:00",NA,NA,NA,NA,29.5,22.1,16.9,13.7,10,7.2,3.8,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"63","28","045","0003","88101",3,30.300833,-89.395916,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 2006","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",350,96,"Y",350,366,0,0,0,0,"Certified",8.389143,3.757796,29.8,"2020-12-18 00:00",25.6,"2020-11-22 00:00",24,"2020-11-13 00:00",22.8,"2020-05-05 00:00",NA,NA,NA,NA,22.8,17.5,15.3,13.1,10.3,7.7,4.5,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"64","28","045","0003","88101",3,30.300833,-89.395916,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",350,96,"Y",350,366,0,0,NA,NA,"Certified",8.389143,3.757796,29.8,"2020-12-18 00:00",25.6,"2020-11-22 00:00",24,"2020-11-13 00:00",22.8,"2020-05-05 00:00",NA,NA,NA,NA,22.8,17.5,15.3,13.1,10.3,7.7,4.5,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"65","28","045","0003","88101",3,30.300833,-89.395916,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 2012","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",350,96,"Y",350,366,0,0,0,0,"Certified",8.389143,3.757796,29.8,"2020-12-18 00:00",25.6,"2020-11-22 00:00",24,"2020-11-13 00:00",22.8,"2020-05-05 00:00",NA,NA,NA,NA,22.8,17.5,15.3,13.1,10.3,7.7,4.5,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"66","28","045","0003","88101",3,30.300833,-89.395916,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 2012","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",350,96,"Y",350,366,0,0,NA,NA,"Certified",8.389143,3.757796,29.8,"2020-12-18 00:00",25.6,"2020-11-22 00:00",24,"2020-11-13 00:00",22.8,"2020-05-05 00:00",NA,NA,NA,NA,22.8,17.5,15.3,13.1,10.3,7.7,4.5,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"67","28","045","0003","88101",3,30.300833,-89.395916,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 24-hour 1997","Daily Mean",NA,2020,"Micrograms/cubic meter (LC)","No Events",350,96,"Y",350,366,0,0,NA,NA,"Certified",8.389143,3.757796,29.8,"2020-12-18 00:00",25.6,"2020-11-22 00:00",24,"2020-11-13 00:00",22.8,"2020-05-05 00:00",NA,NA,NA,NA,22.8,17.5,15.3,13.1,10.3,7.7,4.5,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
"68","28","045","0003","88101",3,30.300833,-89.395916,"WGS84","PM2.5 - Local Conditions","X","24-HR BLK AVG","PM25 Annual 1997","Quarterly Means of Daily Means",NA,2020,"Micrograms/cubic meter (LC)","No Events",350,96,"Y",350,366,0,0,19,19,"Certified",8.389143,3.757796,29.8,"2020-12-18 00:00",25.6,"2020-11-22 00:00",24,"2020-11-13 00:00",22.8,"2020-05-05 00:00",NA,NA,NA,NA,22.8,17.5,15.3,13.1,10.3,7.7,4.5,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland","25060","Gulfport-Biloxi-Pascagoula, MS","2021-10-31"
